numbers_id,release_date,production_budget,domestic_gross_revenue,worldwide_gross_revenue,year,imdb_id,production_budget_infAdj,domestic_gross_revenue_infAdj,worldwide_gross_revenue_infAdj,profit,profit_infAdj,roi,kim_id,mpaa,sex,violence,language,type,metacritic_rating,tmdb_rating,rt_rating,fa_rating,genres,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,genre_\N,genre__NULL
1183.0,2001-05-18,53000000.0,57386369.0,179199536.0,2001,tt0203009,90076269.29553376,97531132.60258247,304558974.7617113,126199536.0,214482705.46617752,2.381123320754717,3401.0,PG-13,5.0,4.0,3.0,Movie,66.0,7.6,75.0,6.8,"Drama,Musical,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1184.0,2001-11-02,53000000.0,45207112.0,54207112.0,2001,tt0249478,90076269.29553376,76831848.95444068,92127819.21217282,1207112.0,2051549.9166390598,0.022775698113207548,1320.0,PG-13,3.0,6.0,5.0,Movie,29.0,5.8,23.0,5.0,"Crime,Mystery,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1185.0,2006-10-20,53000000.0,33602376.0,63657941.0,2006,tt0418689,79419462.45143805,50352502.62285101,95390178.39595017,10657941.0,15970715.944512114,0.20109322641509433,1708.0,R,2.0,8.0,6.0,Movie,79.0,6.8,73.0,6.7,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186.0,2007-04-06,53000000.0,25031037.0,50187789.0,2007,tt0462322,76934478.78662992,36334901.60535563,72852290.3427992,-2812211.0,-4082188.4438307136,-0.053060584905660374,2042.0,R,8.0,10.0,10.0,Movie,77.0,7.0,84.0,6.6,"Action,Horror,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1187.0,1998-10-16,53000000.0,22852487.0,22852487.0,1998,tt0120603,96635176.75449893,41667058.87782809,41667058.87782809,-30147513.0,-54968117.87667084,-0.568821,457.0,R,9.0,7.0,2.0,Movie,57.0,5.6,71.0,5.3,"Drama,History,Horror",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1188.0,2012-12-19,52500000.0,95720716.0,134612435.0,2012,tt1790885,68300796.0587605,124529544.80218157,175126408.9506315,82112435.0,106825612.891871,1.564046380952381,5600.0,R,4.0,7.0,9.0,Movie,95.0,7.0,91.0,6.8,"Drama,History,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1189.0,2002-12-25,52000000.0,164606800.0,355612291.0,2002,tt0264464,85944488.03333136,272058599.09240323,587748390.160674,303612291.0,501803902.1273426,5.838697903846154,824.0,PG-13,5.0,4.0,5.0,Movie,75.0,8.0,96.0,7.3,"Biography,Crime,Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190.0,2008-07-02,52000000.0,144130063.0,592235962.0,2008,tt0795421,73391234.65946479,203420832.21377775,835864008.8637668,540235962.0,762472774.204302,10.389153115384616,3130.0,PG-13,4.0,1.0,3.0,Movie,51.0,7.0,55.0,5.8,"Comedy,Musical,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1191.0,2006-06-02,52000000.0,118703275.0,205727307.0,2006,tt0452594,77920982.02782601,177874533.80613634,308278342.14192396,153727307.0,230357360.11409795,2.956294365384615,689.0,PG-13,7.0,3.0,5.0,Movie,45.0,5.8,34.0,5.0,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1192.0,2010-02-12,52000000.0,110485654.0,217569328.0,2010,tt0817230,70932586.37437688,150712176.83624074,296783752.89952177,165569328.0,225851166.52514488,3.1840255384615386,5241.0,PG-13,6.0,2.0,4.0,Movie,34.0,5.9,18.0,4.8,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1193.0,1995-11-22,52000000.0,42438300.0,110400000.0,1995,tt0112641,102679906.36223793,83799243.65716465,217997339.66136667,58400000.0,115317433.29912874,1.123076923076923,816.0,R,5.0,9.0,10.0,Movie,73.0,8.0,79.0,8.1,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194.0,2011-08-05,52000000.0,37243418.0,75997067.0,2011,tt1488555,69788062.1550343,49983576.35096007,101994000.6806982,23997067.0,32205938.525663897,0.4614820576923077,850.0,R,9.0,5.0,10.0,Movie,39.0,6.1,26.0,5.0,"Comedy,Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195.0,1998-12-23,52000000.0,36400491.0,97709034.0,1998,tt0120863,94811871.53271593,66369205.315765046,178153391.90757254,45709034.0,83341520.3748566,0.8790198846153846,4949.0,R,4.0,9.0,6.0,Movie,78.0,7.5,80.0,7.1,"Drama,History,War",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4335.0,2015-01-16,7700000.0,5336.0,1136918.0,2015,tt0120863,9518861.852444386,6596.447642161461,1405476.0233191387,-6563082.0,-8113385.829125248,-0.8523483116883117,4949.0,R,4.0,9.0,6.0,Movie,78.0,7.5,80.0,7.1,"Drama,History,War",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1196.0,1999-12-22,52000000.0,34580635.0,47407635.0,1999,tt0125664,93364718.39755383,62088677.86122296,85119240.22440417,-4592365.0,-8245478.17314966,-0.08831471153846154,3151.0,R,5.0,4.0,6.0,Movie,58.0,7.3,64.0,6.9,"Biography,Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197.0,2010-02-05,52000000.0,24077427.0,53139168.0,2010,tt1179034,70932586.37437688,32843734.04519719,72486512.00043315,1139168.0,1553925.6260562688,0.02190707692307692,1813.0,R,6.0,8.0,10.0,Movie,42.0,6.2,38.0,5.6,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1198.0,2003-04-16,52000000.0,23010607.0,26922492.0,2003,tt0245803,84599358.23735738,37436203.55484699,43800491.25673823,-25077508.0,-40798866.98061915,-0.48225976923076924,747.0,PG-13,4.0,6.0,5.0,Movie,40.0,5.5,23.0,4.5,"Action,Comedy,Fantasy",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199.0,2000-06-23,51000000.0,90570999.0,149270999.0,2000,tt0183505,89606852.96384647,159132984.12120953,262268714.8854799,98270999.0,172661861.92163342,1.9268823333333334,3246.0,R,6.0,6.0,10.0,Movie,49.0,6.6,48.0,5.5,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,2006-08-04,51000000.0,72779000.0,118583844.0,2006,tt0414853,76422501.60421398,109057906.75006057,177695568.79066393,67583844.0,101273067.18644994,1.3251734117647058,376.0,PG,2.0,5.0,1.0,Movie,42.0,5.8,22.0,5.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201.0,2018-08-15,51000000.0,35851379.0,99624873.0,2018,tt4244998,60884936.49007974,42800175.1666035,118934393.43994626,48624873.0,58049456.949866526,0.9534288823529412,114.0,PG-13,1.0,6.0,1.0,Movie,63.0,6.5,80.0,5.3,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202.0,2006-11-22,51000000.0,35093569.0,46815807.0,2006,tt0790604,76422501.60421398,52587026.14117831,70152570.30509946,-4184193.0,-6269931.299114525,-0.082043,1205.0,PG,4.0,3.0,1.0,Movie,28.0,5.5,6.0,3.7,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203.0,2020-07-10,50300000.0,0.0,0.0,2020,tt6048922,57576817.9044,0.0,0.0,-50300000.0,-57576817.9044,-1.0,2035.0,PG-13,0.0,5.0,5.0,Movie,64.0,7.4,79.0,6.2,"Action,Drama,History",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1204.0,2011-03-04,50200000.0,62495645.0,126931325.0,2011,tt1385826,67372321.54197542,83874037.6476723,170351753.81770885,76731325.0,102979432.27573343,1.5285124501992031,28.0,PG-13,5.0,5.0,5.0,Movie,60.0,6.7,71.0,6.1,"Romance,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5365.0,,2400000.0,0.0,1333891.0,,tt1385826,2400000.0,0.0,1333891.0,-1066109.0,-1066109.0,-0.44421208333333334,28.0,PG-13,5.0,5.0,5.0,Movie,60.0,6.7,71.0,6.1,"Romance,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1205.0,2009-11-19,50000000.0,296623634.0,687557727.0,2009,tt1259571,67958874.09945107,403164163.9585531,934512980.105955,637557727.0,866554106.0065039,12.75115454,5132.0,PG-13,5.0,7.0,3.0,Movie,44.0,6.0,29.0,4.6,"Adventure,Drama,Fantasy",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206.0,2001-05-18,50000000.0,267655011.0,491812794.0,2001,tt0126029,84977612.54295638,454893676.39877456,835861541.0440165,441812794.0,750883928.5010601,8.83625588,4471.0,PG,3.0,4.0,3.0,Movie,84.0,7.7,88.0,7.7,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207.0,2012-06-29,50000000.0,218665740.0,556016627.0,2012,tt1637725,65048377.19881952,284477030.71957994,723359585.6382267,506016627.0,658311208.4394072,10.12033254,4898.0,R,8.0,5.0,10.0,Movie,62.0,6.4,69.0,5.5,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208.0,2014-06-05,50000000.0,191719337.0,331333876.0,2014,tt2294449,62812126.06788302,240845983.305899,416235703.7974464,281333876.0,353423577.7295634,5.62667752,,,,,,,71.0,6.8,84.0,5.3,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209.0,1991-06-14,50000000.0,165493908.0,390500000.0,1991,tt0102798,112001696.44551192,370711968.9479495,874733249.2394481,340500000.0,762731552.7939361,6.81,,,,,,,51.0,6.8,50.0,6.5,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210.0,1996-12-13,50000000.0,153952592.0,273552592.0,1996,tt0116695,96032175.07485609,295688045.3634378,525397008.14249355,223552592.0,429364833.06763744,4.47105184,2617.0,R,5.0,2.0,7.0,Movie,77.0,6.9,84.0,6.1,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1211.0,2015-12-25,50000000.0,150357137.0,241504989.0,2015,tt1528854,61810791.24963888,185873872.16000706,298552289.21650666,191504989.0,236741497.96686777,3.83009978,1119.0,PG-13,5.0,4.0,4.0,Movie,42.0,6.3,30.0,5.0,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212.0,1997-12-24,50000000.0,148478011.0,314111923.0,1997,tt0119822,93298528.19863604,277055597.92321783,586123602.1108658,264111923.0,492825073.9122298,5.28223846,263.0,PG-13,3.0,6.0,6.0,Movie,67.0,7.4,85.0,7.6,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1213.0,1998-12-25,50000000.0,135014968.0,202173000.0,1998,tt0129290,91165261.08914992,246173496.17326444,368623086.60353416,152173000.0,277457825.51438427,3.04346,3795.0,PG-13,2.0,2.0,4.0,Movie,25.0,7.3,21.0,6.6,"Biography,Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214.0,2016-06-16,50000000.0,127440871.0,217194805.0,2016,tt1489889,61736707.20099767,157355594.76734233,268177841.63725573,167194805.0,206441134.43625805,3.3438961,844.0,PG-13,4.0,6.0,5.0,Movie,52.0,6.4,71.0,5.0,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215.0,2013-12-18,50000000.0,127413176.0,172246223.0,2013,tt1229340,63729183.108474106,162398752.47472477,219542221.7062013,122246223.0,155813038.59772718,2.44492446,174.0,PG-13,5.0,5.0,5.0,Movie,61.0,6.1,75.0,5.4,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216.0,2011-06-10,50000000.0,127004179.0,257972745.0,2011,tt1650062,67103905.91830222,170449529.5769443,346219576.1993234,207972745.0,279115670.2810212,4.1594549,4810.0,NR,8.0,8.0,10.0,Movie,72.0,6.8,81.0,6.4,"Action,Mystery,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1216.0,2011-06-10,50000000.0,127004179.0,257972745.0,2011,tt1650062,67103905.91830222,170449529.5769443,346219576.1993234,207972745.0,279115670.2810212,4.1594549,4815.0,PG-13,2.0,6.0,5.0,Movie,72.0,6.8,81.0,6.4,"Action,Mystery,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5340.0,2011-04-01,2500000.0,327716.0,593933.0,2011,tt1650062,3355195.295915111,439820.4726384466,797104.4830754999,-1906067.0,-2558090.812839611,-0.7624268,4810.0,NR,8.0,8.0,10.0,Movie,72.0,6.8,81.0,6.4,"Action,Mystery,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5340.0,2011-04-01,2500000.0,327716.0,593933.0,2011,tt1650062,3355195.295915111,439820.4726384466,797104.4830754999,-1906067.0,-2558090.812839611,-0.7624268,4815.0,PG-13,2.0,6.0,5.0,Movie,72.0,6.8,81.0,6.4,"Action,Mystery,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1217.0,2002-06-28,50000000.0,126293452.0,171269535.0,2002,tt0280590,82638930.80128016,208735116.80965593,283070625.0246486,121269535.0,200431694.22336847,2.4253907,3411.0,PG-13,3.0,4.0,5.0,Movie,24.0,5.8,22.0,4.6,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1218.0,2000-03-17,50000000.0,125548685.0,257805243.0,2000,tt0195685,87849855.84690832,220588677.580378,452963068.68254334,207805243.0,365113212.835635,4.15610486,1506.0,R,3.0,1.0,8.0,Movie,73.0,7.4,85.0,6.5,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219.0,2018-11-21,50000000.0,115715889.0,213591522.0,2018,tt6343314,59691114.20596053,138144206.91486502,254990318.66253862,163591522.0,195299204.45657808,3.27183044,1071.0,PG-13,3.0,6.0,4.0,Movie,66.0,7.0,83.0,6.3,"Action,Drama,Sport",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1220.0,2018-02-08,50000000.0,115234093.0,346727372.0,2018,tt5117670,59691114.20596053,137569028.11366552,413930863.2076912,296727372.0,354239749.0017307,5.93454744,3845.0,PG,2.0,3.0,2.0,Movie,51.0,6.7,63.0,5.6,"Adventure,Comedy,Crime",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221.0,2003-02-07,50000000.0,105807520.0,178503788.0,2003,tt0251127,81345536.76668979,172139390.1670453,290409728.99494797,128503788.0,209064192.2282582,2.57007576,2341.0,PG-13,4.0,2.0,4.0,Movie,45.0,6.7,42.0,5.3,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1222.0,1994-11-11,50000000.0,105264608.0,223564608.0,1994,tt0110148,101307549.92143494,213281990.5984056,452975653.71252066,173564608.0,351668103.7910857,3.47129216,2504.0,R,9.0,9.0,1.0,Movie,59.0,7.4,64.0,7.2,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1223.0,2018-12-14,50000000.0,103804407.0,173453994.0,2018,tt7959026,59691114.20596053,123924014.26638016,207073243.30667984,123453994.0,147382129.10071933,2.46907988,3435.0,R,5.0,5.0,8.0,Movie,58.0,6.8,70.0,6.6,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1224.0,2008-12-19,50000000.0,97690976.0,225990976.0,2008,tt1068680,70568494.86487,137878102.76400274,318956860.5872592,175990976.0,248388365.72238916,3.51981952,5568.0,PG-13,6.0,4.0,5.0,Movie,46.0,6.7,46.0,5.8,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1225.0,2014-02-28,50000000.0,91742160.0,222383055.0,2014,tt2024469,62812126.06788302,115250402.39319791,279367049.7204193,172383055.0,216554923.65253627,3.4476611,3593.0,PG-13,1.0,5.0,5.0,Movie,56.0,6.8,61.0,5.9,"Action,Mystery,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1226.0,1998-12-25,50000000.0,91137662.0,159745279.0,1998,tt0120686,91165261.08914992,166171775.02569395,291264401.355882,109745279.0,200099140.26673207,2.19490558,4740.0,PG-13,2.0,2.0,5.0,Movie,58.0,7.1,44.0,6.3,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227.0,2013-08-09,50000000.0,90282580.0,238059569.0,2013,tt1691917,63729183.108474106,115072701.44650924,303426837.2705085,188059569.0,239697654.16203442,3.76119138,3894.0,PG,1.0,3.0,2.0,Movie,39.0,5.9,25.0,4.8,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228.0,2006-03-10,50000000.0,88715192.0,128402901.0,2006,tt0427229,74924021.18060194,132937978.48898336,192409233.48349467,78402901.0,117485212.30289273,1.56805802,1577.0,PG-13,6.0,4.0,5.0,Movie,47.0,5.8,23.0,4.4,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1229.0,2006-03-24,50000000.0,88634237.0,185798265.0,2006,tt0454848,74924021.18060194,132816669.00628984,278415062.84358186,135798265.0,203491041.6629799,2.7159653,2484.0,R,4.0,6.0,10.0,Movie,76.0,7.4,86.0,7.1,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1230.0,2017-07-26,50000000.0,86089513.0,216564839.0,2017,tt4877122,60968504.049968086,104974976.4400056,264072685.27304372,166564839.0,203104181.22307563,3.33129678,1463.0,PG,1.0,3.0,2.0,Movie,12.0,5.5,6.0,3.5,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231.0,2011-07-29,50000000.0,84351197.0,146493974.0,2011,tt1570728,67103905.91830222,113205895.75168353,196606356.97788423,96493974.0,129502451.05958201,1.92987948,1069.0,PG-13,6.0,2.0,5.0,Movie,68.0,7.3,,6.4,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1232.0,2017-12-22,50000000.0,81903458.0,179769457.0,2017,tt6294822,60968504.049968086,99870626.21558782,219205497.34330127,129769457.0,158236993.29333317,2.59538914,3937.0,PG-13,1.0,3.0,5.0,Movie,83.0,7.0,88.0,6.7,"Biography,Drama,History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1233.0,1999-02-05,50000000.0,81526121.0,161626121.0,1999,tt0120784,89773767.6899556,146378140.94634423,290195716.7856531,111626121.0,200421949.09569752,2.23252242,3808.0,R,6.0,9.0,8.0,Movie,46.0,6.8,56.0,6.1,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234.0,1995-06-09,50000000.0,81022333.0,152022333.0,1995,tt0112715,98730679.19445954,159987799.34019345,300185363.79632604,102022333.0,201454684.60186648,2.04044666,1005.0,PG-13,1.0,7.0,5.0,Movie,22.0,5.5,20.0,4.2,"Action,Adventure,Mystery",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1235.0,2009-03-20,50000000.0,79957634.0,186450317.0,2009,tt0448011,67958874.09945107,108676615.64591977,253419072.37611485,136450317.0,185460198.27666378,2.72900634,2787.0,PG-13,1.0,7.0,4.0,Movie,41.0,6.2,34.0,5.4,"Action,Mystery,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1236.0,2005-03-18,50000000.0,75941727.0,161941727.0,2005,tt0377109,77463945.49862435,117654916.0279882,250892902.2856221,111941727.0,173428956.78699774,2.23883454,4178.0,PG-13,3.0,7.0,5.0,Movie,44.0,5.7,20.0,5.0,"Horror,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1237.0,2011-12-23,50000000.0,75624550.0,118729073.0,2011,tt1389137,67103905.91830222,101494053.76627885,159343690.88718474,68729073.0,92239784.96888252,1.37458146,5358.0,PG,2.0,3.0,4.0,Movie,58.0,6.7,65.0,5.6,"Comedy,Drama,Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238.0,2011-09-23,50000000.0,75605492.0,111300835.0,2011,tt1210166,67103905.91830222,101468476.44149902,149374415.20936957,61300835.0,82270509.29106735,1.2260167,3352.0,PG-13,1.0,2.0,5.0,Movie,87.0,7.2,94.0,6.7,"Biography,Drama,Sport",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1239.0,2004-06-11,50000000.0,75367693.0,208094550.0,2004,tt0356634,79539979.23798747,119894894.72870028,331036723.73076695,158094550.0,251496744.4927795,3.161891,1847.0,PG,1.0,2.0,1.0,Movie,27.0,5.7,15.0,3.9,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240.0,2004-11-24,50000000.0,73701902.0,96469187.0,2004,tt0388419,79539979.23798747,117244955.09760375,153463142.62171063,46469187.0,73923163.38372315,0.92938374,902.0,PG,3.0,3.0,1.0,Movie,22.0,6.2,5.0,4.3,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241.0,2006-03-17,50000000.0,70511035.0,130214162.0,2006,tt0775408,74924021.18060194,105659405.5961233,195123372.63404664,80214162.0,120199351.4534447,1.60428324,5270.0,R,6.0,7.0,5.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1242.0,1995-03-10,50000000.0,67823573.0,190023573.0,1995,tt0114069,98730679.19445954,133925348.55370016,375223128.5049593,140023573.0,276492449.3104997,2.80047146,3726.0,R,0.0,6.0,6.0,Movie,64.0,6.5,59.0,5.7,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1243.0,2022-09-15,50000000.0,67328130.0,94374749.0,2022,tt8093700,54000000.0,72714380.4,101924728.92,44374749.0,47924728.92,0.88749498,5507.0,PG-13,3.0,7.0,2.0,Movie,77.0,7.8,94.0,6.0,"Action,Drama,History",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1244.0,2009-03-13,50000000.0,67172595.0,105103784.0,2009,tt1075417,67958874.09945107,91299478.53076833,142854696.484638,55103784.0,74895822.38518694,1.10207568,4053.0,PG,1.0,4.0,0.0,Movie,52.0,5.8,42.0,4.4,"Action,Adventure,Family",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245.0,2004-09-24,50000000.0,66711892.0,117211892.0,2004,tt0356618,79539979.23798747,106125250.09213726,186460629.12250462,67211892.0,106920649.88451715,1.34423784,1752.0,PG-13,3.0,4.0,5.0,Movie,43.0,5.9,31.0,5.3,"Drama,Mystery,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1246.0,2005-06-22,50000000.0,66010682.0,144110682.0,2005,tt0400497,77463945.49862435,102268957.45550047,223267640.32435173,94110682.0,145803694.82572737,1.88221364,2186.0,G,3.0,3.0,2.0,Movie,47.0,5.7,41.0,3.9,"Adventure,Comedy,Family",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247.0,2022-12-25,50000000.0,63688086.0,107046925.0,2022,tt7405458,54000000.0,68783132.88000001,115610679.00000001,57046925.0,61610679.000000015,1.1409385,3134.0,PG-13,1.0,5.0,5.0,Movie,51.0,7.9,69.0,6.5,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248.0,2003-02-07,50000000.0,60470220.0,88316835.0,2003,tt0300471,81345536.76668979,98379650.0859964,143683606.9722035,38316835.0,62338070.2055137,0.7663367,4433.0,PG-13,4.0,5.0,4.0,Movie,58.0,6.1,65.0,4.8,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249.0,2014-07-17,50000000.0,59157732.0,156399644.0,2014,tt2980706,62812126.06788302,74316458.40548076,196475883.11800048,106399644.0,133663757.05011746,2.12799288,3895.0,PG,1.0,3.0,1.0,Movie,48.0,6.1,45.0,5.2,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
